10	39.07
15	42.34
20	45.05
25	42.71
30	44.83
35	41.30
40	44.36
45	48.40
50	42.88
55	41.69
60	44.24
65	45.15
70	45.14
75	44.60
80	45.31
85	45.00
90	46.37
95	42.13
100	44.02
