10	38.42
15	45.24
20	43.05
25	46.59
30	45.26
35	46.22
40	45.93
45	45.50
50	45.91
55	45.81
60	43.83
65	47.09
70	45.79
75	45.48
80	48.72
85	43.68
90	43.23
95	43.40
100	42.99
