10	8.14
15	9.36
20	24.81
25	32.56
30	35.91
35	33.62
40	33.40
45	34.57
50	37.94
55	38.46
60	41.91
65	37.27
70	34.93
75	36.86
80	39.59
85	41.10
90	41.53
95	42.64
100	40.41
