10	42.75
15	47.12
20	45.74
25	44.98
30	44.23
35	44.67
40	45.46
45	46.13
50	46.35
55	45.54
60	44.60
65	45.78
70	46.28
75	47.30
80	46.73
85	44.92
90	42.19
95	44.77
100	45.00
