10	43.31
15	46.51
20	46.82
25	45.03
30	44.38
35	43.83
40	45.42
45	45.47
50	44.98
55	45.44
60	44.50
65	45.73
70	44.38
75	45.96
80	46.31
85	45.53
90	41.74
95	46.22
100	45.57
