10	38.59
15	42.11
20	45.50
25	45.24
30	45.63
35	45.52
40	45.92
45	45.80
50	44.39
55	44.98
60	44.67
65	46.17
70	45.32
75	44.44
80	44.75
85	43.34
90	45.85
95	45.52
100	44.08
