10	38.42
15	43.22
20	44.67
25	43.72
30	45.15
35	44.93
40	44.40
45	43.24
50	45.30
55	44.01
60	43.98
65	44.05
70	45.17
75	45.31
80	44.25
85	44.54
90	46.18
95	45.24
100	47.64
