10	22.95
15	30.05
20	36.32
25	44.27
30	43.60
35	45.51
40	44.95
45	49.85
50	47.85
55	47.48
60	48.84
65	50.89
70	50.30
75	50.62
80	50.06
85	50.12
90	50.68
95	49.28
100	50.11
