10	40.88
15	43.33
20	44.84
25	44.78
30	45.45
35	48.86
40	47.25
45	49.07
50	47.37
55	46.56
60	47.50
65	46.36
70	45.21
75	46.69
80	45.90
85	46.73
90	43.00
95	45.54
100	46.77
