10	26.59
15	34.46
20	41.34
25	44.99
30	45.01
35	46.79
40	48.01
45	48.28
50	50.83
55	50.88
60	51.16
65	50.16
70	50.50
75	50.72
80	51.28
85	50.08
90	50.29
95	50.07
100	51.42
