10	22.64
15	32.65
20	39.87
25	44.39
30	45.36
35	45.49
40	46.78
45	48.71
50	49.28
55	47.51
60	49.46
65	50.29
70	50.47
75	50.88
80	48.96
85	48.65
90	50.20
95	51.30
100	50.40
