10	21.53
15	23.40
20	22.19
25	21.80
30	23.81
35	23.03
40	21.24
45	24.12
50	23.51
55	24.36
60	25.62
65	23.01
70	28.86
75	26.61
80	30.40
85	29.91
90	25.58
95	26.08
100	26.65
