10	44.79
15	47.43
20	49.87
25	50.16
30	48.01
35	50.00
40	49.90
45	50.12
50	51.41
55	49.32
60	49.76
65	48.32
70	46.36
75	50.16
80	49.52
85	50.80
90	48.23
95	50.46
100	49.96
