10	45.71
15	47.24
20	48.61
25	49.86
30	47.58
35	50.86
40	50.10
45	49.02
50	50.18
55	49.14
60	49.00
65	48.63
70	47.21
75	49.61
80	50.80
85	49.76
90	48.64
95	50.43
100	50.30
