10	45.90
15	47.74
20	48.87
25	50.14
30	48.09
35	51.20
40	50.38
45	49.21
50	50.37
55	49.74
60	49.51
65	48.86
70	47.90
75	49.91
80	50.80
85	49.94
90	48.73
95	50.75
100	50.78
