10	46.04
15	49.61
20	48.16
25	45.94
30	47.53
35	46.91
40	48.10
45	45.64
50	42.97
55	48.63
60	49.43
65	49.94
70	49.63
75	49.90
80	50.99
85	50.93
90	47.86
95	48.35
100	48.08
