10	28.50
15	38.27
20	43.08
25	45.97
30	44.31
35	48.44
40	46.52
45	49.94
50	48.29
55	47.51
60	46.86
65	48.50
70	48.43
75	47.76
80	46.65
85	48.15
90	47.69
95	46.06
100	48.11
