10	9.58
15	13.62
20	23.71
25	29.60
30	30.67
35	31.79
40	31.46
45	33.89
50	34.13
55	34.88
60	34.67
65	38.52
70	37.88
75	39.42
80	39.24
85	40.36
90	39.70
95	40.10
100	38.44
