10	27.26
15	27.37
20	30.49
25	26.61
30	25.20
35	27.12
40	25.83
45	31.48
50	38.19
55	39.90
60	40.58
65	39.25
70	35.50
75	39.76
80	37.90
85	37.21
90	41.77
95	41.11
100	40.68
