10	11.97
15	19.43
20	22.60
25	32.19
30	29.68
35	34.94
40	32.48
45	35.00
50	36.29
55	36.31
60	36.65
65	36.81
70	36.17
75	38.65
80	36.79
85	34.64
90	39.56
95	35.25
100	40.17
