10	28.39
15	38.41
20	43.14
25	44.11
30	45.15
35	44.21
40	45.88
45	45.15
50	45.77
55	46.15
60	46.56
65	45.94
70	47.12
75	47.08
80	46.66
85	46.40
90	46.12
95	47.97
100	46.58
