10	40.16
15	43.03
20	43.84
25	44.15
30	47.27
35	40.90
40	44.68
45	46.34
50	45.79
55	43.20
60	45.18
65	43.85
70	42.10
75	44.06
80	45.01
85	42.98
90	46.41
95	43.56
100	45.30
