10	36.43
15	43.14
20	45.37
25	43.49
30	44.01
35	42.87
40	45.97
45	45.07
50	43.81
55	43.96
60	44.17
65	42.44
70	44.72
75	43.44
80	41.22
85	45.90
90	42.90
95	45.03
100	42.77
