10	35.53
15	43.82
20	45.24
25	45.50
30	45.63
35	44.76
40	46.21
45	44.80
50	44.56
55	43.73
60	44.21
65	44.15
70	45.59
75	43.70
80	41.54
85	45.80
90	41.90
95	44.82
100	42.19
