10	27.75
15	29.15
20	36.89
25	41.72
30	44.50
35	46.06
40	49.01
45	48.42
50	47.39
55	47.95
60	48.88
65	47.76
70	49.09
75	47.29
80	48.61
85	47.85
90	48.32
95	48.87
100	48.29
