10	36.85
15	43.81
20	44.94
25	44.00
30	45.38
35	46.94
40	44.80
45	48.09
50	46.24
55	45.07
60	47.04
65	46.74
70	46.75
75	45.50
80	46.12
85	45.53
90	45.95
95	44.41
100	46.38
