10	43.19
15	45.77
20	47.69
25	47.74
30	50.68
35	49.53
40	47.29
45	50.23
50	49.10
55	48.80
60	48.07
65	48.11
70	48.33
75	48.25
80	50.17
85	48.38
90	49.48
95	49.16
100	48.53
